1	0	0.965000	0.823972	0.0000000000	0
2	0	0.512369	0.823972	0.0000000000	1
3	1	0.707164	0.823972	0.0000000000	0
4	0	0.492359	0.823972	0.0000000000	0
5	0	1.416618	0.823972	0.0000000000	0
6	1	0.884638	0.823972	0.0000000000	1
7	0	0.673291	0.823972	0.0000000000	0
8	0	1.040917	0.823972	0.0000000000	0
9	1	0.494362	0.823972	0.0000000000	0
10	0	0.801636	0.823972	0.0000000000	1
11	0	1.226420	0.823972	0.0000000000	1
12	0	1.256523	0.823972	0.0000000000	1
13	0	1.897451	0.823972	0.0000000000	1
14	0	0.915486	0.823972	0.0000000000	0
15	0	1.505859	0.823972	0.0000000000	0
16	0	0.669850	0.823972	0.0000000000	0
17	1	0.593009	0.823972	0.0000000000	1
18	0	1.212741	0.823972	0.0000000000	1
19	0	0.854354	0.823972	0.0000000000	1
20	0	0.757013	0.823972	0.0000000000	0
21	0	1.192117	0.823972	0.0000000000	1
22	1	0.802256	0.823972	0.0000000000	1
23	0	1.018283	0.823972	0.0000000000	0
24	1	0.763093	0.823972	0.0000000000	0
25	0	0.575086	0.823972	0.0000000000	1
26	1	1.451274	0.823972	0.0000000000	1
27	0	0.645401	0.823972	0.0000000000	0
28	0	0.710761	0.823972	0.0000000000	1
29	0	1.452854	0.823972	0.0000000000	1
30	0	1.117970	0.823972	0.0000000000	0
31	1	0.693507	0.823972	0.0000000000	0
32	1	0.747266	0.823972	0.0000000000	1
33	0	0.511665	0.823972	0.0000000000	1
34	1	0.598016	0.823972	0.0000000000	0
35	0	0.806367	0.823972	0.0000000000	0
36	1	0.676455	0.823972	0.0000000000	0
37	0	1.176363	0.823972	0.0000000000	0
38	0	1.166688	0.823972	0.0000000000	1
39	1	1.330117	0.823972	0.0000000000	1
40	1	0.903377	0.823972	0.0000000000	0
41	0	1.238827	0.823972	0.0000000000	0
42	0	0.690487	0.823972	0.0000000000	1
43	0	0.747408	0.823972	0.0000000000	0
44	0	0.588594	0.823972	0.0000000000	0
45	0	1.088261	0.823972	0.0000000000	1
46	0	0.559653	0.823972	0.0000000000	1
47	0	1.412364	0.823972	0.0000000000	0
48	0	0.548196	0.823972	0.0000000000	1
49	0	0.732823	0.823972	0.0000000000	0
50	1	0.814590	0.823972	0.0000000000	1
51	0	1.980351	0.823972	0.0000000000	0
52	0	0.846741	0.823972	0.0000000000	1
53	1	0.801156	0.823972	0.0000000000	1
54	0	0.719483	0.823972	0.0000000000	0
55	0	1.011922	0.823972	0.0000000000	1
56	0	0.976822	0.823972	0.0000000000	1
57	1	0.855592	0.823972	0.0000000000	0
58	0	0.934068	0.823972	0.0000000000	1
59	0	0.749609	0.823972	0.0000000000	1
60	1	0.584066	0.823972	0.0000000000	1
61	0	0.703450	0.823972	0.0000000000	0
62	0	0.494771	0.823972	0.0000000000	0
63	0	0.753371	0.823972	0.0000000000	0
64	1	0.800154	0.823972	0.0000000000	0
65	0	1.392537	0.823972	0.0000000000	1
66	0	0.719443	0.823972	0.0000000000	1
67	0	2.278541	0.823972	0.0000000000	1
68	1	0.656312	0.823972	0.0000000000	0
69	1	1.544665	0.823972	0.0000000000	1
70	0	0.658289	0.823972	0.0000000000	0
71	1	0.831272	0.823972	0.0000000000	1
72	0	1.486482	0.823972	0.0000000000	1
73	0	0.558078	0.823972	0.0000000000	1
74	1	1.235558	0.823972	0.0000000000	0
75	0	0.917608	0.823972	0.0000000000	0
76	0	0.793987	0.823972	0.0000000000	0
77	0	0.539003	0.823972	0.0000000000	1
78	0	1.017519	0.823972	0.0000000000	0
79	1	0.639713	0.823972	0.0000000000	1
80	0	1.470175	0.823972	0.0000000000	1
81	1	0.551233	0.823972	0.0000000000	0
82	0	0.705828	0.823972	0.0000000000	0
83	0	0.604232	0.823972	0.0000000000	0
84	0	0.849814	0.823972	0.0000000000	0
85	1	0.485285	0.823972	0.0000000000	0
86	0	1.753381	0.823972	0.0000000000	0
87	0	0.575398	0.823972	0.0000000000	0
88	0	1.482697	0.823972	0.0000000000	1
89	1	1.312306	0.823972	0.0000000000	1
90	0	0.483305	0.823972	0.0000000000	1
91	0	2.231611	0.823972	0.0000000000	1
92	1	1.585872	0.823972	0.0000000000	0
93	0	1.179372	0.823972	0.0000000000	1
94	0	0.735351	0.823972	0.0000000000	0
95	1	1.051259	0.823972	0.0000000000	1
96	0	0.673969	0.823972	0.0000000000	1
97	0	0.546664	0.823972	0.0000000000	1
98	0	1.510201	0.823972	0.0000000000	1
99	1	1.175253	0.823972	0.0000000000	0
100	0	0.730533	0.823972	0.0000000000	0
101	1	0.538914	0.823972	0.0000000000	1
102	0	0.874991	0.823972	0.0000000000	0
103	0	0.839521	0.823972	0.0000000000	1
104	0	1.229329	0.823972	0.0000000000	0
105	1	1.099868	0.823972	0.0000000000	1
106	0	1.235824	0.823972	0.0000000000	1
107	1	0.757953	0.823972	0.0000000000	0
108	0	2.266994	0.823972	0.0000000000	0
109	0	0.590519	0.823972	0.0000000000	0
110	0	0.699202	0.823972	0.0000000000	0
111	0	0.948788	0.823972	0.0000000000	1
112	1	2.275461	0.823972	0.0000000000	1
113	0	0.769528	0.823972	0.0000000000	0
114	0	0.534957	0.823972	0.0000000000	0
115	1	0.535981	0.823972	0.0000000000	0
116	0	0.642055	0.823972	0.0000000000	1
117	0	1.093731	0.823972	0.0000000000	0
118	0	0.502184	0.823972	0.0000000000	0
119	1	1.183006	0.823972	0.0000000000	0
120	0	1.613220	0.823972	0.0000000000	1
