1	0	2.584331	0.836057	2.9902536945	0
2	0	0.682542	0.836057	2.9902536945	0
3	0	1.097754	0.836057	2.9902536945	0
4	0	0.820186	0.836057	2.9902536945	0
5	1	0.558868	0.836057	2.9902536945	0
6	0	2.252051	0.836057	2.9902536945	1
7	0	2.089063	0.836057	2.9902536945	1
8	1	0.559744	0.836057	2.9902536945	1
9	1	0.905636	0.836057	2.9902536945	0
10	0	1.134675	0.836057	2.9902536945	0
11	0	0.755943	0.836057	2.9902536945	1
12	0	0.953120	0.836057	2.9902536945	1
13	0	0.707720	0.836057	2.9902536945	0
14	1	0.833321	0.836057	2.9902536945	1
15	0	1.361043	0.836057	2.9902536945	0
16	0	0.500072	0.836057	2.9902536945	1
17	1	1.336509	0.836057	2.9902536945	1
18	0	0.590298	0.836057	2.9902536945	1
19	1	2.034294	0.836057	2.9902536945	0
20	0	0.679245	0.836057	2.9902536945	1
21	1	0.624717	0.836057	2.9902536945	1
22	0	2.692988	0.836057	2.9902536945	1
23	1	1.342126	0.836057	2.9902536945	0
24	0	0.822137	0.836057	2.9902536945	0
25	0	0.639145	0.836057	2.9902536945	0
26	0	0.771465	0.836057	2.9902536945	1
27	0	1.437568	0.836057	2.9902536945	1
28	0	0.514172	0.836057	2.9902536945	1
29	0	1.623016	0.836057	2.9902536945	0
30	1	0.501108	0.836057	2.9902536945	1
31	0	0.775621	0.836057	2.9902536945	0
32	0	0.616772	0.836057	2.9902536945	0
33	0	0.602740	0.836057	2.9902536945	0
34	0	1.713578	0.836057	2.9902536945	1
35	1	1.151990	0.836057	2.9902536945	0
36	0	3.622417	0.836057	2.9902536945	1
37	0	1.020349	0.836057	2.9902536945	1
38	0	2.032572	0.836057	2.9902536945	1
39	0	1.082570	0.836057	2.9902536945	1
40	1	0.529746	0.836057	2.9902536945	0
41	0	0.651653	0.836057	2.9902536945	1
42	1	1.053879	0.836057	2.9902536945	1
43	0	0.563178	0.836057	2.9902536945	1
44	1	1.374947	0.836057	2.9902536945	0
45	0	0.651788	0.836057	2.9902536945	0
46	0	0.647773	0.836057	2.9902536945	1
47	0	0.812015	0.836057	2.9902536945	0
48	0	0.771477	0.836057	2.9902536945	0
49	1	0.846744	0.836057	2.9902536945	1
50	0	0.606462	0.836057	2.9902536945	1
51	0	1.678991	0.836057	2.9902536945	1
52	1	1.135004	0.836057	2.9902536945	1
53	0	0.675508	0.836057	2.9902536945	1
54	0	0.943388	0.836057	2.9902536945	0
55	0	0.936616	0.836057	2.9902536945	0
56	0	0.504337	0.836057	2.9902536945	0
57	0	1.828587	0.836057	2.9902536945	0
58	1	1.655862	0.836057	2.9902536945	0
59	0	0.657044	0.836057	2.9902536945	1
60	0	1.269512	0.836057	2.9902536945	0
61	0	0.684780	0.836057	2.9902536945	1
62	1	0.829158	0.836057	2.9902536945	1
63	0	0.814527	0.836057	2.9902536945	0
64	0	1.563136	0.836057	2.9902536945	0
65	0	1.007234	0.836057	2.9902536945	0
66	0	1.398956	0.836057	2.9902536945	1
67	1	0.571897	0.836057	2.9902536945	0
68	0	0.587927	0.836057	2.9902536945	0
69	1	0.732542	0.836057	2.9902536945	0
70	0	0.999177	0.836057	2.9902536945	1
71	0	0.819738	0.836057	2.9902536945	1
72	0	0.805335	0.836057	2.9902536945	1
73	1	0.773063	0.836057	2.9902536945	1
74	0	0.551984	0.836057	2.9902536945	0
75	1	0.867290	0.836057	2.9902536945	1
76	0	1.254411	0.836057	2.9902536945	1
77	0	0.539591	0.836057	2.9902536945	0
78	1	0.816629	0.836057	2.9902536945	0
79	0	0.547202	0.836057	2.9902536945	1
80	0	0.941965	0.836057	2.9902536945	1
81	1	0.538075	0.836057	2.9902536945	1
82	0	0.711027	0.836057	2.9902536945	0
83	0	0.776406	0.836057	2.9902536945	0
84	1	1.486615	0.836057	2.9902536945	0
85	0	2.053771	0.836057	2.9902536945	1
86	0	0.610280	0.836057	2.9902536945	1
87	1	1.145700	0.836057	2.9902536945	0
88	0	1.174328	0.836057	2.9902536945	0
89	1	1.189903	0.836057	2.9902536945	1
90	0	0.503483	0.836057	2.9902536945	0
91	0	0.599027	0.836057	2.9902536945	0
92	0	0.932892	0.836057	2.9902536945	0
93	0	0.630190	0.836057	2.9902536945	0
94	1	3.052046	0.836057	2.9902536945	0
95	1	0.507790	0.836057	2.9902536945	1
96	0	0.794650	0.836057	2.9902536945	0
97	1	0.576791	0.836057	2.9902536945	0
98	0	0.631883	0.836057	2.9902536945	1
99	0	0.861863	0.836057	2.9902536945	1
100	0	0.572822	0.836057	2.9902536945	1
101	0	0.900167	0.836057	2.9902536945	0
102	1	0.653109	0.836057	2.9902536945	1
103	0	0.609030	0.836057	2.9902536945	0
104	0	0.525455	0.836057	2.9902536945	1
105	0	1.139443	0.836057	2.9902536945	1
106	0	1.552566	0.836057	2.9902536945	0
107	0	1.239116	0.836057	2.9902536945	1
108	0	0.888547	0.836057	2.9902536945	0
109	1	0.661234	0.836057	2.9902536945	1
110	0	0.755579	0.836057	2.9902536945	0
111	1	0.504523	0.836057	2.9902536945	0
112	0	0.759168	0.836057	2.9902536945	0
113	0	1.003160	0.836057	2.9902536945	1
114	0	0.672636	0.836057	2.9902536945	1
115	0	1.062366	0.836057	2.9902536945	0
116	0	0.624686	0.836057	2.9902536945	1
117	0	0.953805	0.836057	2.9902536945	0
118	1	2.604440	0.836057	2.9902536945	1
119	0	0.796818	0.836057	2.9902536945	0
120	0	0.733004	0.836057	2.9902536945	1
121	1	0.649863	0.836057	2.9902536945	0
122	1	1.169171	0.836057	2.9902536945	0
123	0	0.970254	0.836057	2.9902536945	1
124	0	1.783665	0.836057	2.9902536945	0
125	1	0.523390	0.836057	2.9902536945	1
126	0	0.743884	0.836057	2.9902536945	1
127	1	0.785797	0.836057	2.9902536945	0
128	0	0.595222	0.836057	2.9902536945	0
129	1	0.748701	0.836057	2.9902536945	1
130	0	1.227391	0.836057	2.9902536945	0
131	0	1.611289	0.836057	2.9902536945	0
132	0	1.251172	0.836057	2.9902536945	1
133	1	0.669113	0.836057	2.9902536945	1
134	0	0.962851	0.836057	2.9902536945	1
135	1	0.606204	0.836057	2.9902536945	0
136	0	0.789121	0.836057	2.9902536945	1
